,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
1546,MACETERO BEIGE AMSTERDAM 45CM ALTO CON PLATO,FLORIDIS,35990,Sodimac,27-02-2026,45CM,DESCONOCIDO,1,0
1547,MACETERO DE PLASTICO 28 CM,CASA BONITA,3272,Sodimac,27-02-2026,28CM,PLASTICO,1,0
1548,JARDINERA MACETERO RECTANGULAR PLANTAS URBAN,SUNNYYARD,27990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1549,PACK 2 MACETAS DE VIDRIO COLGANTE TRANSPARENTE PARED 13CM,CRUSEC,10990,Sodimac,27-02-2026,13CM,VIDRIO,2,1
1550,MACETERO PLASTICO 46CM GRAFIATO CONICO DECORATIVO GRANDE,GENERICO,17850,Sodimac,27-02-2026,46CM,PLASTICO,1,0
1551,MACETERO GRAFITO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,25990,Sodimac,27-02-2026,44CM,DESCONOCIDO,1,0
1552,SET ORGANIZADOR PEDESTAL PORTA MACETERO DESMONTABLE METAL,KINDA NICE,13990,Sodimac,27-02-2026,SIN MEDIDAS,METAL,1,0
1553,MACETERO ROTOMOLDEO DE POLIPROPILENO 55X53 CM NEGRO,POTTERY,79990,Sodimac,27-02-2026,55X53,DESCONOCIDO,1,0
1554,PORTAMACETERO COLGANTE PARA MACETAS 65 CM,JUST HOME COLLECTION,5000,Sodimac,27-02-2026,65CM,DESCONOCIDO,1,0
1555,MACETERO REDONDO DE PLASTICO 17.2X17 CM TAUPE,REYPLAST,3190,Sodimac,27-02-2026,17.2X17,PLASTICO,1,0
1556,MACETERO BEIGE EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,25990,Sodimac,27-02-2026,44CM,DESCONOCIDO,1,0
1557,PARAGUAS GRANDE DE TOTORA PARA JARDIN Y EXTERIORES,TOTORARTE,13390,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1558,MACETEROS AUTORREGANTE SET 4 UNIDADES,KUANGYE,13290,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
1559,"RACK HUERTO 49X20X13,5 CM",ERGO,32990,Sodimac,27-02-2026,"49X20X13,5",DESCONOCIDO,1,0
1560,MACETERO AUTORREGANTE SET 4 UNIDADES,KUANGYE,13290,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
1561,MACETERO DE PLASTICO 27X38 CM ARENA,JUST HOME COLLECTION,27990,Sodimac,27-02-2026,27X38,PLASTICO,1,0
1562,MACETERO REDONDO DE PLASTICO 32X30 CM TAUPE,REYPLAST,10990,Sodimac,27-02-2026,32X30,PLASTICO,1,0
1563,MACETERO BLANCO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,25990,Sodimac,27-02-2026,44CM,DESCONOCIDO,1,0
1564,MACETERO DE CERAMICA,SK,6990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1565,MACETERO DE CERAMICA NUI,JUST HOME COLLECTION,11990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1566,MACETERO DE CERAMICA HIMBA,JUST HOME COLLECTION,17990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1567,MACETERO NEGRO ZURIQUE 74CM ALTO CON PLATO,FLORIDIS,52990,Sodimac,27-02-2026,74CM,DESCONOCIDO,1,0
1568,MACETERO CAFE EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,13990,Sodimac,27-02-2026,28CM,DESCONOCIDO,1,0
1569,MACETERO DE GREDA 13X13 CM COLORES SURTIDOS,JUST HOME COLLECTION,2990,Sodimac,27-02-2026,13X13,CERAMICA,1,0
1570,SET 4 TAMANOS DE MACETEROS DENVER COLOR PLOMO,JUST HOME COLLECTION,20990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
1571,SOPORTE PARA 8 MACETAS ESTANTE JARDINERA HUERTO PLANTAS,GENERICO,19980,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,8,1
1572,MACETERO NEGRO BOWL 19CM ALTO CON PLATO,FLORIDIS,20990,Sodimac,27-02-2026,19CM,DESCONOCIDO,1,0
1573,CERCO METALICO DECORATIVO JARDIN DELIMITADOR 42X47 CM,POTTERY,6490,Sodimac,27-02-2026,42X47,METAL,1,0
1574,MESITA PORTA MACETERO PEDESTAL DOS NIVELES,GENERICO,12990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1575,MACETERO DE GREDA 14X14 CM COLORES SURTIDOS,JUST HOME COLLECTION,2990,Sodimac,27-02-2026,14X14,CERAMICA,1,0
1576,FUENTE SOLAR RAYADO PARA JARDIN,GENERICO,10000,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1577,SET 3 MACETEROS DE FIBRA STRI GREY GRIS,JUST HOME COLLECTION,96990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
1578,SOPORTE DE 5 NIVELES PARA MACETAS PLANTAS DECORATIVO BLANCO,CRUSEC,28990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1579,PORTA MACETERO PEDESTAL MACETA PLANTAS BLANCO DORADO MEDIANO,GENERICO,18990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1580,SET 2 MACETEROS CON PEDESTAL DORADOS,IMPORTADORA USA,35990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
1581,MACETERO REDONDO DE PLASTICO 24.4X23 CM TAUPE,REYPLAST,7490,Sodimac,27-02-2026,24.4X23,PLASTICO,1,0
1582,MACETERO DE CERAMICA,JUST HOME COLLECTION,6990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1583,JUEGO DE 2 MACETAS METALICAS VINTAGE - ACABADO RUSTICO PARA BALCON,GENERICO,7990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
1584,SET 2 MACETEROS DE CERAMICA AISEA OLIVA DORADO,JUST HOME COLLECTION,24990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,2,1
1585,MACETERO RUSTICO DE ARCILLA,CASA BONITA,9990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1586,MACETERO PLASTICO POLIETILENO PLANTAS DE INTERIOR Y EXTERIOR,GENERICO,34950,Sodimac,27-02-2026,SIN MEDIDAS,PLASTICO,1,0
1587,MACETERO DE FIBRA CON PATAS,JUST HOME COLLECTION,33990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1588,MACETERO DE PLASTICO 22.8X17.8 CM TAUPE,CASA BONITA,2990,Sodimac,27-02-2026,22.8X17.8,PLASTICO,1,0
1589,MACETA MACETERO PEDESTAL DECORATIVO BLANCO,GENERICO,15990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1590,MACETERO NEGRO AMSTERDAM 45CM ALTO CON PLATO,FLORIDIS,35990,Sodimac,27-02-2026,45CM,DESCONOCIDO,1,0
1591,MACETERO VITORIA DE CERAMICA 33X26 CM GRIS,JUST HOME COLLECTION,26990,Sodimac,27-02-2026,33X26,CERAMICA,1,0
1592,PORTA MACETERO PEDESTAL SOPORTE DE PLANTAS DESMONTABLE,CRUSEC,15990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1593,MACETERO GRIS CLARO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,25990,Sodimac,27-02-2026,44CM,DESCONOCIDO,1,0
1594,MACETERO CAFE GENEBRA 80CM ALTO CON PLATO,FLORIDIS,52990,Sodimac,27-02-2026,80CM,DESCONOCIDO,1,0
1595,MACETERO BEIGE EFECTO PIEDRA BOWL 19CM ALTO CON PLATO,FLORIDIS,20990,Sodimac,27-02-2026,19CM,DESCONOCIDO,1,0
1596,MACETERO GRAFITO AMSTERDAM 45CM ALTO CON PLATO,FLORIDIS,35990,Sodimac,27-02-2026,45CM,DESCONOCIDO,1,0
1597,31 KITS BANDEJAS GERMINADORAS CON LUZ INVERNADERO SEMILLERO,YAYKO,12590,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1598,MACETERO ONDULADO DE PLASTICO 38X26 CM ARENA,JUST HOME COLLECTION,21990,Sodimac,27-02-2026,38X26,PLASTICO,1,0
1599,6 PCS MOLDES DE MACETAS DE PLASTICO CON JARDINERA PALLET,TNAKIEX,10990,Sodimac,27-02-2026,SIN MEDIDAS,PLASTICO,6,1
1600,SET ORGANIZADOR 3 PEDESTAL PORTA MACETERO DESMONTABLE METAL,ANYHOGAR,25467,Sodimac,27-02-2026,SIN MEDIDAS,METAL,1,0
1601,MACETERO GRAFITO GENEBRA 57CM ALTO CON PLATO,FLORIDIS,34990,Sodimac,27-02-2026,57CM,DESCONOCIDO,1,0
1602,MACETERO NEGRO MODELO BERLIN 41CM ALTO CON PLATO,FLORIDIS,37990,Sodimac,27-02-2026,41CM,DESCONOCIDO,1,0
1603,JARDINERA DECOWAY BLANCO- 50 CM,GENERICO,20990,Sodimac,27-02-2026,50CM,DESCONOCIDO,1,0
1604,MACETERO STRI DE FIBRA DE VIDRIO 50X39 CM GRIS,JUST HOME COLLECTION,47990,Sodimac,27-02-2026,50X39,VIDRIO,1,0
1605,SET 3 MACETEROS DE CERAMICA NIHI VERDE JADE,JUST HOME COLLECTION,50990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,3,1
1606,MACETERO DE PLASTICO 25X21 CM CHOCOLATE,VITALY,1990,Sodimac,27-02-2026,25X21,PLASTICO,1,0
1607,MACETERO DE PLASTICO 23 CM,CASA BONITA,2392,Sodimac,27-02-2026,23CM,PLASTICO,1,0
1608,MACETERO TANTA 34 (FIBRA DE CEMENTO),PLANT ME,49990,Sodimac,27-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
1609,MACETERO CON PATAS DE METAL 18.5X31 CM DORADO,JUST HOME COLLECTION,14990,Sodimac,27-02-2026,18.5X31,METAL,1,0
1610,MACETERO BLANCO GENEBRA 80CM ALTO CON PLATO,FLORIDIS,52990,Sodimac,27-02-2026,80CM,DESCONOCIDO,1,0
1611,MACETERO DE PLASTICO 46 CM,CASA BONITA,11192,Sodimac,27-02-2026,46CM,PLASTICO,1,0
1612,PORTAMACETERO DE PARED METALICO PARA MACETAS,ERGO,3990,Sodimac,27-02-2026,SIN MEDIDAS,METAL,1,0
1613,MACETERO DE FIBRA STRI,JUST HOME COLLECTION,32990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1614,MACETERO DE PLASTICO 14 CM,JUST HOME COLLECTION,2390,Sodimac,27-02-2026,14CM,PLASTICO,1,0
1615,MACETERO DE PLASTICO 17 CM,CASA BONITA,1352,Sodimac,27-02-2026,17CM,PLASTICO,1,0
1616,MACETAS PEDESTA MACETA NEGRA,BASEMENT HOME,26990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1617,MACETERO UMEA DE CERAMICA 18X17 CM CAPUCCINO,SK,9490,Sodimac,27-02-2026,18X17,CERAMICA,1,0
1618,PARAGUAS PROTECTOR PARA PLANTAS TOTORA CHICO JARDIN,TOTORARTE,11390,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1619,MACETERO DE PLASTICO 11.5X8.9 CM TAUPE,CASA BONITA,833,Sodimac,27-02-2026,11.5X8.9,PLASTICO,1,0
1620,MACETERO BASEL,SK,6690,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1621,MACETERO DE PLASTICO 17.1X13.4 CM TAUPE,CASA BONITA,1690,Sodimac,27-02-2026,17.1X13.4,PLASTICO,1,0
1622,MACETERO BEIGE ALCANTARA 50CM ALTO,GENERICO,15990,Sodimac,27-02-2026,50CM,DESCONOCIDO,1,0
1623,MACETERO GRAFITO AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,46990,Sodimac,27-02-2026,55CM,DESCONOCIDO,1,0
1624,MACETERO TANTA 40 (FIBRA DE CEMENTO),PLANT ME,59990,Sodimac,27-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
1625,SET 2 CANASTOS NAZCA,JUST HOME COLLECTION,38990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
1626,MACETA COLGANTE MACETERO COLGANTE DE PAJA CESTA MEDIANO,OEM,6990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1627,MACETERO PEDESTAL CON SOPORTE 20X60 CM,BASEMENT HOME,31990,Sodimac,27-02-2026,20X60,DESCONOCIDO,1,0
1628,MACETERO BEIGE AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,13990,Sodimac,27-02-2026,28CM,DESCONOCIDO,1,0
1629,MACETERO NEGRO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,25990,Sodimac,27-02-2026,44CM,DESCONOCIDO,1,0
1630,MACETERO REDONDO DE PLASTICO 33X30 CM MARRON,REYPLAST,10990,Sodimac,27-02-2026,33X30,PLASTICO,1,0
1631,CANASTO DECORATIVO TEJIDO FIBRA 55X35X30 CM,JUST HOME COLLECTION,29990,Sodimac,27-02-2026,55X35X30,DESCONOCIDO,1,0
1632,SET MACETERO Y PLATO BIODEGRADABLE DE BAMBU 16.5X13 CM BLANCO,DECOGREEN,4990,Sodimac,27-02-2026,16.5X13,NATURAL,1,0
1633,MACETERO PLASTICO DISENO EFECTO BARRIL DE MADERA MACETA L,GENERICO,16990,Sodimac,27-02-2026,L,PLASTICO,1,0
1634,MACETERO NEGRO EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,25990,Sodimac,27-02-2026,44CM,DESCONOCIDO,1,0
1635,MACETERO MARRON FLORENCIA 32CM ALTO CON PLATO,FLORIDIS,27990,Sodimac,27-02-2026,32CM,DESCONOCIDO,1,0
1636,MEDIDOR DE SUELO TRES FUNCIONES PARA JARDIN HUMEDAD LUZ Y PH,ERGO,7990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1637,SET DE 3 MACETAS TEJIDAS CON PATAS,HOME ESSENTIALS,47990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
1638,MACETERO 25X20 CM GRIS CASA VIVA,GENERICO,4990,Sodimac,27-02-2026,25X20,DESCONOCIDO,1,0
1639,MACETERO CON PATAS DE METAL 22X45 CM DORADO,JUST HOME COLLECTION,25990,Sodimac,27-02-2026,22X45,METAL,1,0
1640,MACETERO SIENA DE PLASTICO 30X30 CM BLANCO,JUST HOME COLLECTION,7990,Sodimac,27-02-2026,30X30,PLASTICO,1,0
1641,MACETERO CAFE EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,13990,Sodimac,27-02-2026,28CM,DESCONOCIDO,1,0
1642,MACETERO CEMENTO MODELO CURITIBA 32CM ALTO,GENERICO,27990,Sodimac,27-02-2026,32CM,CEMENTICIO,1,0
1643,JARDINERA RECTANGULAR AGRO 100 X 18 CM TERRACOTA,STERN,7990,Sodimac,27-02-2026,100X18,DESCONOCIDO,1,0
1644,HUERTO PISO DE MADERA 100X20 CM CAFE,ERGO,15000,Sodimac,27-02-2026,100X20,NATURAL,1,0
1645,MACETERO MARRON AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,46990,Sodimac,27-02-2026,55CM,DESCONOCIDO,1,0
1646,MACETERO CANASTO RAMA TEJIDA DECORATIVA 35 X 30 CM,DECOGREEN,13990,Sodimac,27-02-2026,35X30,DESCONOCIDO,1,0
1647,MACETERO - DISENO PERRO,GENERICO,4990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1648,MACETERO BIODEGRADABLE DE BAMBU 25X17 CM NEGRO,DECOGREEN,6990,Sodimac,27-02-2026,25X17,NATURAL,1,0
1649,MACETERO NEGRO EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,28990,Sodimac,27-02-2026,28CM,DESCONOCIDO,1,0
1650,MACETERO AZUL EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,28990,Sodimac,27-02-2026,28CM,DESCONOCIDO,1,0
1651,MACETERO NEGRO EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,28990,Sodimac,27-02-2026,28CM,DESCONOCIDO,1,0
1652,MACETERO BEIGE EFECTO PIEDRA 32CM ALTO CON PLATO,FLORIDIS,29990,Sodimac,27-02-2026,32CM,DESCONOCIDO,1,0
1653,MACETERO BIODEGRADABLE DE BAMBU 25X17 CM NEGRO,DECOGREEN,6990,Sodimac,27-02-2026,25X17,NATURAL,1,0
1654,JARDINERA DE PLASTICO 15X19X46 CM,CASA BONITA,3192,Sodimac,27-02-2026,15X19X46,PLASTICO,1,0
1655,MACETERO BEIGE MODELO MARAGOGI 20CM ALTO,GENERICO,13990,Sodimac,27-02-2026,20CM,DESCONOCIDO,1,0
1656,PORTA MACETERO METALICO 46 CM PARA INTERIOR,JUST HOME COLLECTION,25990,Sodimac,27-02-2026,46CM,METAL,1,0
1657,MACETERO GRAFITO ZURIQUE 55CM ALTO CON PLATO,FLORIDIS,42990,Sodimac,27-02-2026,55CM,DESCONOCIDO,1,0
1658,MACETERO CAIRO 40 (FIBRA DE VIDRIO),PLANT ME,64990,Sodimac,27-02-2026,SIN MEDIDAS,VIDRIO,1,0
1659,COLGADOR MURAL METALICO PARA MACETEROS 25 CM DECORACION HOGAR,ERGO,5290,Sodimac,27-02-2026,25CM,METAL,1,0
1660,JARDINERA DECOWAY NEGRO- 50 CM,GENERICO,20990,Sodimac,27-02-2026,50CM,DESCONOCIDO,1,0
1661,MACETERO ALTO CUADRADO LOFLY 24 X 24 CM GRIS PIEDRA,STERN,7990,Sodimac,27-02-2026,24X24,DESCONOCIDO,1,0
1662,SET DE 3 MACETEROS CERAMICA COLOR NEGRO,JUST HOME COLLECTION,50390,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,3,1
1663,MACETERO BEIGE ALCANTARA 75CM ALTO,GENERICO,20990,Sodimac,27-02-2026,75CM,DESCONOCIDO,1,0
1664,PACK 80 MACETEROS 14X13 TERRACOTA KIT INICIAL,KUANGYE,10090,Sodimac,27-02-2026,14X13,DESCONOCIDO,80,1
1665,MACETERO DENVER DE PLASTICO 22X20 CM PLOMO,JUST HOME COLLECTION,7990,Sodimac,27-02-2026,22X20,PLASTICO,1,0
1666,PLATO BASE BIODEGRADABLE PARA MACETERO 25 CM JARDIN,DECOGREEN,2390,Sodimac,27-02-2026,25CM,DESCONOCIDO,1,0
1667,MACETERO CEUTA DE CERAMICA 30X23 CM BEIGE,CASA BONITA,18990,Sodimac,27-02-2026,30X23,CERAMICA,1,0
1668,MACETERO AISEA DE CERAMICA 26X16 CM OLIVA DORADO,JUST HOME COLLECTION,13990,Sodimac,27-02-2026,26X16,CERAMICA,1,0
1669,MACETERO AUTORREGANTE RECICLADO DE PLASTICO 23X20 CM CAFE,REMBRE,4290,Sodimac,27-02-2026,23X20,PLASTICO,1,0
1670,MACETERO DE PLASTICO CANASTO DORADO MACETA BALDE GRANDE,OEM,15990,Sodimac,27-02-2026,SIN MEDIDAS,PLASTICO,1,0
1671,MACETERO DE CEMENTO 11.5X12 GRIS,POTTERY,13590,Sodimac,27-02-2026,11.5X12,CEMENTICIO,1,0
1672,"VASOS PARA TRASPLANTE 9X9X9,5 CM - 10 UNIDADES",VILMORIN,3090,Sodimac,27-02-2026,"9X9X9,5",DESCONOCIDO,10,1
1673,JARDINERA PARA BARANDA DE POLIPROPILENO 25X25 CM GRIS,REMBRE,4890,Sodimac,27-02-2026,25X25,DESCONOCIDO,1,0
1674,MACETEROS DE GREDA (TINAJAS). PACK 10 UNIDADES. POMAIRE ONLINE,GENERICO,14990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,10,1
1675,ES DE PLASTICO 18X17 CM MARRON,REYPLAST,3690,Sodimac,27-02-2026,18X17,PLASTICO,1,0
1676,MACETERO DE CERAMICA,SK,6690,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1677,SET 3 MACETEROS FIBRA LINE SAND,JUST HOME COLLECTION,96990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
1678,KIT 4 MACETERO COLGANTE CON BANDEJA EXTRAIBLE Y DRENAJE M NEGRO,GENERICO,38990,Sodimac,27-02-2026,M,DESCONOCIDO,1,0
1679,MACETERO TANTA 40 (FIBRA DE CEMENTO),PLANT ME,59990,Sodimac,27-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
1680,ESPONJA ABSORBENTE RECORTABLE BOUQUET PURE DE FLORES 10U,ATURE,15990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1681,MACETERO DE CERAMICA,JUST HOME COLLECTION,15990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1682,MACETERO AUTORREGANTE RECICLADO DE PLASTICO 23X20 CM MARFIL,REMBRE,5690,Sodimac,27-02-2026,23X20,PLASTICO,1,0
1683,MACETERO DE CERAMICA,SK,6990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1684,MACETERO DE PLASTICO 39.8X31 CM TAUPE,CASA BONITA,9990,Sodimac,27-02-2026,39.8X31,PLASTICO,1,0
1685,PLANTAS VIVAS FLOTANTES ACUARIOS ESTANQUES LENTEJAS AGUA,GROW SWEET,9990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1686,MACETERO METALICO DISENO REGADERA,BRIC,9990,Sodimac,27-02-2026,SIN MEDIDAS,METAL,1,0
1687,MASETERO DECORATIVO SHIGUHE MACETA CERAMICA GRIS 82x28 CM,EGLO,11990,Sodimac,27-02-2026,82x28,CERAMICA,1,0
1688,MACETA CON BASE 29X30 CM,JUST HOME COLLECTION,26990,Sodimac,27-02-2026,29X30,DESCONOCIDO,1,0
1689,MACETERO COLGANTE CON BANDEJA EXTRAIBLE NEGRO M,GENERICO,10990,Sodimac,27-02-2026,M,DESCONOCIDO,1,0
1690,PORTA MACETEROS SOPORTE PLANTAS 3 NIVELES,GENERICO,34990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1691,PLATO REDONDO PARA MACETERO 25 CM DECORATIVO JARDIN HOGAR,REYPLAST,1390,Sodimac,27-02-2026,25CM,DESCONOCIDO,1,0
1692,PORTAMACETERO DE PARED METALICO PARA PLANTAS,ERGO,6990,Sodimac,27-02-2026,SIN MEDIDAS,METAL,1,0
1693,CERCO METALICO DECORATIVO JARDIN 56 CM,POTTERY,5490,Sodimac,27-02-2026,56CM,METAL,1,0
1694,MACETERO DENVER DE PLASTICO 18X17 CM BEIGE,JUST HOME COLLECTION,5990,Sodimac,27-02-2026,18X17,PLASTICO,1,0
1695,MACETERO DENVER DE PLASTICO 16X15 CM BEIGE,JUST HOME COLLECTION,4990,Sodimac,27-02-2026,16X15,PLASTICO,1,0
1696,PORTA MACETA MACETERO METAL COLGANTE DORADO DISENO NORDICO,REGALITOLINDO CL,19990,Sodimac,27-02-2026,SIN MEDIDAS,METAL,1,0
1697,JARDINERA DE PLASTICO 19X15 CM TAUPE,CASA BONITA,6290,Sodimac,27-02-2026,19X15,PLASTICO,1,0
1698,JARDINERA DE MADERA EN PINO CEPILLADO COLOR NOGAL,GENERICO,35990,Sodimac,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1699,SET 2 TAMANOS DE MACETEROS COLOR TERRACOTA,JUST HOME COLLECTION,34990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
1700,SET MACETERO Y PLATO ZAFIRO DE CERAMICA 10X13 CM BLANCO,MESTIZA,7290,Sodimac,27-02-2026,10X13,CERAMICA,1,0
1701,COLGADOR MACRAME 114 CM PARA MACETAS,JUST HOME COLLECTION,7690,Sodimac,27-02-2026,114CM,DESCONOCIDO,1,0
1702,MACETERO SIENA DE POLIPROPILENO 40X40 CM DORADO,JUST HOME COLLECTION,9990,Sodimac,27-02-2026,40X40,DESCONOCIDO,1,0
1703,MACETERO GRIS CLARO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,25990,Sodimac,27-02-2026,44CM,DESCONOCIDO,1,0
1704,BASE PARA MACETERO Ndeg10 25 CM JARDIN,CASA BONITA,990,Sodimac,27-02-2026,25CM,DESCONOCIDO,1,0
1705,MACETERO CAFE EFECTO MARMOL GENEBRA 35CM ALTO CON PLATO,FLORIDIS,14990,Sodimac,27-02-2026,35CM,DESCONOCIDO,1,0
1706,PACK DE 3 GERMINADORES PARA SEMILLEROS DOMESTICOS DE INVERNA,KINDA NICE,7990,Sodimac,27-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
1707,MACETERO NEGRO EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,28990,Sodimac,27-02-2026,28CM,DESCONOCIDO,1,0
1708,MACETERO BEIGE EFECTO PIEDRA 32CM ALTO CON PLATO,FLORIDIS,29990,Sodimac,27-02-2026,32CM,DESCONOCIDO,1,0
1709,BASE PARA MACETERO Ndeg10 25 CM JARDIN,CASA BONITA,990,Sodimac,27-02-2026,25CM,DESCONOCIDO,1,0
1710,MACETERO DE PLASTICO 12 CM,CASA BONITA,872,Sodimac,27-02-2026,12CM,PLASTICO,1,0
1711,2 SOPORTES DE BASE DE MACETA DE METAL CON RUEDAS,GENERICO,17990,Sodimac,27-02-2026,SIN MEDIDAS,METAL,2,1
1712,JARDINERA RECTANGULAR NEW COUBI 39 CM X 19 CM BLANCO,STERN,8590,Sodimac,27-02-2026,39CM,DESCONOCIDO,1,0
1713,MACETERO CEMENTO MODELO BERLIN 31CM ALTO CON PLATO,FLORIDIS,29990,Sodimac,27-02-2026,31CM,CEMENTICIO,1,0
1714,REGADERA PLASTICA DECORATIVA PLANTAS 1L,PLANT ME,21990,Sodimac,27-02-2026,1L,PLASTICO,1,0
1715,MACETERO DE PLASTICO 34X26.8 CM TAUPE,CASA BONITA,6290,Sodimac,27-02-2026,34X26.8,PLASTICO,1,0
1716,MACETERO ZAFIRO 17 CM PLATINO,MESTIZA,9490,Sodimac,27-02-2026,17CM,DESCONOCIDO,1,0
1717,PLATO REDONDO PARA MACETERO RATAN 25 CM JARDIN,REYPLAST,1590,Sodimac,27-02-2026,25CM,NATURAL,1,0
1718,MACETERO BEIGE MODELO CURITIBA 24CM ALTO,GENERICO,17990,Sodimac,27-02-2026,24CM,DESCONOCIDO,1,0
1719,MACETERO PLASTICO REDONDO 20CM ARENA,GENERICO,5990,Sodimac,27-02-2026,20CM,PLASTICO,1,0
1720,PLATO REDONDO PARA MACETERO 18 CM DECORATIVO HOGAR,REYPLAST,690,Sodimac,27-02-2026,18CM,DESCONOCIDO,1,0
1721,SET 3 MACETEROS CERAMICA MIKONOS BLANCO,JUST HOME COLLECTION,44990,Sodimac,27-02-2026,SIN MEDIDAS,CERAMICA,3,1
1722,MACETERO NEGRO AMSTERDAM 70CM ALTO CON PLATO,FLORIDIS,94990,Sodimac,27-02-2026,70CM,DESCONOCIDO,1,0
1723,9 PCS MACETAS DE PLASTICO CON SEPARADOR DE AGUA TRICOLOR,TNAKIEX,15990,Sodimac,27-02-2026,SIN MEDIDAS,PLASTICO,9,1
1724,JARDINERA RECTANGULAR LOFLY 80 X 33.4 CM GRIS PIEDRA,STERN,32990,Sodimac,27-02-2026,80X33.4,DESCONOCIDO,1,0
1725,MACETERO DE PLASTICO 14X17 CM VERDE,CASA BONITA,1690,Sodimac,27-02-2026,14X17,PLASTICO,1,0
